l2 gear
10:36:10.632 -> Acceleration in g's  X: -0.063, Y: 0.036, Z: 0.989, roll: 2.092, pitch: 3.613
10:42:06.677 -> Acceleration in g's  X: -0.018, Y: 0.032, Z: 0.993, roll: 1.859, pitch: 1.013
10:42:06.711 -> Acceleration in g's  X: -0.019, Y: 0.031, Z: 0.977, roll: 1.833, pitch: 1.088
10:42:06.711 -> Acceleration in g's  X: -0.029, Y: 0.029, Z: 0.975, roll: 1.722, pitch: 1.721
10:42:06.746 -> Acceleration in g's  X: -0.035, Y: 0.025, Z: 0.972, roll: 1.497, pitch: 2.071
10:42:06.779 -> Acceleration in g's  X: -0.043, Y: 0.024, Z: 0.974, roll: 1.436, pitch: 2.526
10:42:06.813 -> Acceleration in g's  X: -0.044, Y: 0.036, Z: 0.959, roll: 2.158, pitch: 2.622
10:42:06.813 -> Acceleration in g's  X: -0.047, Y: 0.046, Z: 0.995, roll: 2.641, pitch: 2.694
10:42:06.847 -> Acceleration in g's  X: -0.049, Y: 0.039, Z: 1.014, roll: 2.207, pitch: 2.756
10:42:06.881 -> Acceleration in g's  X: -0.044, Y: 0.025, Z: 1.002, roll: 1.452, pitch: 2.511
10:42:06.914 -> Acceleration in g's  X: -0.040, Y: 0.026, Z: 0.979, roll: 1.544, pitch: 2.342
10:42:06.914 -> Acceleration in g's  X: -0.042, Y: 0.029, Z: 0.990, roll: 1.695, pitch: 2.427
10:42:06.948 -> Acceleration in g's  X: -0.037, Y: 0.038, Z: 1.008, roll: 2.164, pitch: 2.107
10:42:06.982 -> Acceleration in g's  X: -0.031, Y: 0.019, Z: 0.962, roll: 1.105, pitch: 1.860
10:42:07.017 -> Acceleration in g's  X: -0.026, Y: 0.033, Z: 1.018, roll: 1.869, pitch: 1.484
10:42:07.017 -> Acceleration in g's  X: -0.037, Y: 0.026, Z: 0.993, roll: 1.521, pitch: 2.139
10:42:07.051 -> Acceleration in g's  X: -0.021, Y: 0.031, Z: 0.979, roll: 1.827, pitch: 1.199
10:42:07.086 -> Acceleration in g's  X: -0.023, Y: 0.041, Z: 0.986, roll: 2.381, pitch: 1.360
10:42:07.120 -> Acceleration in g's  X: -0.017, Y: 0.048, Z: 0.989, roll: 2.769, pitch: 0.960
10:42:07.120 -> Acceleration in g's  X: -0.025, Y: 0.042, Z: 0.973, roll: 2.472, pitch: 1.494
10:42:07.153 -> Acceleration in g's  X: -0.016, Y: 0.056, Z: 0.989, roll: 3.221, pitch: 0.903
10:42:07.188 -> Acceleration in g's  X: -0.024, Y: 0.053, Z: 0.979, roll: 3.082, pitch: 1.426
10:42:07.223 -> Acceleration in g's  X: -0.018, Y: 0.048, Z: 0.980, roll: 2.794, pitch: 1.026
10:42:07.223 -> Acceleration in g's  X: -0.029, Y: 0.055, Z: 0.998, roll: 3.136, pitch: 1.679
10:42:07.257 -> Acceleration in g's  X: -0.027, Y: 0.053, Z: 1.027, roll: 2.938, pitch: 1.523
10:42:07.291 -> Acceleration in g's  X: -0.030, Y: 0.040, Z: 1.024, roll: 2.238, pitch: 1.691
10:42:07.325 -> Acceleration in g's  X: -0.029, Y: 0.035, Z: 0.997, roll: 2.019, pitch: 1.682
10:42:07.325 -> Acceleration in g's  X: -0.036, Y: 0.017, Z: 0.957, roll: 0.994, pitch: 2.162
10:42:07.358 -> Acceleration in g's  X: -0.028, Y: 0.023, Z: 0.942, roll: 1.425, pitch: 1.721
10:42:07.392 -> Acceleration in g's  X: -0.034, Y: 0.033, Z: 0.976, roll: 1.949, pitch: 2.005
10:42:07.427 -> Acceleration in g's  X: -0.037, Y: 0.026, Z: 0.963, roll: 1.569, pitch: 2.206
10:42:07.460 -> Acceleration in g's  X: -0.041, Y: 0.050, Z: 0.977, roll: 2.920, pitch: 2.402
10:42:07.460 -> Acceleration in g's  X: -0.035, Y: 0.042, Z: 1.002, roll: 2.400, pitch: 2.008
10:42:07.495 -> Acceleration in g's  X: -0.045, Y: 0.030, Z: 1.015, roll: 1.709, pitch: 2.534
10:42:07.529 -> Acceleration in g's  X: -0.052, Y: 0.030, Z: 1.018, roll: 1.704, pitch: 2.910
10:42:07.563 -> Acceleration in g's  X: -0.047, Y: 0.031, Z: 0.996, roll: 1.797, pitch: 2.693
10:42:07.563 -> Acceleration in g's  X: -0.048, Y: 0.025, Z: 1.002, roll: 1.452, pitch: 2.733
10:42:07.597 -> Acceleration in g's  X: -0.044, Y: 0.038, Z: 0.972, roll: 2.245, pitch: 2.588
10:42:07.632 -> Acceleration in g's  X: -0.038, Y: 0.028, Z: 0.977, roll: 1.661, pitch: 2.232
10:42:07.666 -> Acceleration in g's  X: -0.030, Y: 0.023, Z: 0.972, roll: 1.382, pitch: 1.784
10:42:07.666 -> Acceleration in g's  X: -0.027, Y: 0.025, Z: 0.986, roll: 1.475, pitch: 1.587
10:42:07.700 -> Acceleration in g's  X: -0.022, Y: 0.032, Z: 0.994, roll: 1.857, pitch: 1.294
10:42:07.735 -> Acceleration in g's  X: -0.016, Y: 0.020, Z: 1.013, roll: 1.105, pitch: 0.884
10:42:07.770 -> Acceleration in g's  X: -0.002, Y: 0.031, Z: 0.987, roll: 1.813, pitch: 0.113
10:42:07.770 -> Acceleration in g's  X: 0.004, Y: 0.046, Z: 0.996, roll: 2.638, pitch: -0.224
10:42:07.803 -> Acceleration in g's  X: -0.015, Y: 0.041, Z: 1.016, roll: 2.313, pitch: 0.826
10:42:07.837 -> Acceleration in g's  X: -0.018, Y: 0.051, Z: 1.008, roll: 2.885, pitch: 0.998
10:42:07.871 -> Acceleration in g's  X: -0.015, Y: 0.059, Z: 0.998, roll: 3.360, pitch: 0.839
10:42:07.871 -> Acceleration in g's  X: -0.032, Y: 0.063, Z: 1.056, roll: 3.388, pitch: 1.745
10:42:07.905 -> Acceleration in g's  X: -0.044, Y: 0.047, Z: 1.033, roll: 2.598, pitch: 2.433
10:42:07.939 -> Acceleration in g's  X: -0.034, Y: 0.030, Z: 0.952, roll: 1.821, pitch: 2.055
10:42:07.973 -> Acceleration in g's  X: -0.031, Y: 0.036, Z: 0.990, roll: 2.090, pitch: 1.806
10:42:07.973 -> Acceleration in g's  X: -0.031, Y: 0.022, Z: 0.958, roll: 1.343, pitch: 1.868
10:42:08.007 -> Acceleration in g's  X: -0.025, Y: 0.021, Z: 0.934, roll: 1.318, pitch: 1.557
10:42:08.040 -> Acceleration in g's  X: -0.029, Y: 0.039, Z: 0.993, roll: 2.252, pitch: 1.688
10:42:08.075 -> Acceleration in g's  X: -0.040, Y: 0.028, Z: 1.004, roll: 1.616, pitch: 2.283
10:42:08.075 -> Acceleration in g's  X: -0.052, Y: 0.033, Z: 1.022, roll: 1.860, pitch: 2.896
10:42:08.110 -> Acceleration in g's  X: -0.052, Y: 0.039, Z: 1.026, roll: 2.180, pitch: 2.885
10:42:08.144 -> Acceleration in g's  X: -0.043, Y: 0.023, Z: 1.000, roll: 1.343, pitch: 2.460
10:42:08.177 -> Acceleration in g's  X: -0.048, Y: 0.024, Z: 0.988, roll: 1.415, pitch: 2.771
10:42:08.210 -> Acceleration in g's  X: -0.043, Y: 0.028, Z: 0.971, roll: 1.671, pitch: 2.534
10:42:08.210 -> Acceleration in g's  X: -0.054, Y: 0.023, Z: 0.986, roll: 1.361, pitch: 3.116
10:42:08.244 -> Acceleration in g's  X: -0.043, Y: 0.028, Z: 0.980, roll: 1.654, pitch: 2.508
10:42:08.278 -> Acceleration in g's  X: -0.035, Y: 0.025, Z: 0.968, roll: 1.503, pitch: 2.080
10:42:08.312 -> Acceleration in g's  X: -0.024, Y: 0.040, Z: 0.978, roll: 2.345, pitch: 1.429
10:42:08.312 -> Acceleration in g's  X: -0.017, Y: 0.033, Z: 0.987, roll: 1.926, pitch: 0.963
10:42:08.345 -> Acceleration in g's  X: -0.006, Y: 0.032, Z: 0.972, roll: 1.900, pitch: 0.345
10:42:08.380 -> Acceleration in g's  X: 0.005, Y: 0.045, Z: 0.959, roll: 2.682, pitch: -0.291
10:42:08.414 -> Acceleration in g's  X: -0.020, Y: 0.044, Z: 1.006, roll: 2.502, pitch: 1.111
10:42:08.414 -> Acceleration in g's  X: -0.020, Y: 0.038, Z: 0.983, roll: 2.218, pitch: 1.137
10:42:08.447 -> Acceleration in g's  X: -0.010, Y: 0.030, Z: 0.952, roll: 1.821, pitch: 0.587
10:42:08.481 -> Acceleration in g's  X: -0.012, Y: 0.058, Z: 0.998, roll: 3.304, pitch: 0.672
10:42:08.515 -> Acceleration in g's  X: -0.031, Y: 0.050, Z: 1.022, roll: 2.789, pitch: 1.749
10:42:08.515 -> Acceleration in g's  X: -0.029, Y: 0.030, Z: 0.991, roll: 1.749, pitch: 1.692
10:42:08.549 -> Acceleration in g's  X: -0.031, Y: 0.039, Z: 0.943, roll: 2.371, pitch: 1.896
10:42:08.583 -> Acceleration in g's  X: -0.045, Y: 0.041, Z: 0.990, roll: 2.372, pitch: 2.595
10:42:08.617 -> Acceleration in g's  X: -0.038, Y: 0.027, Z: 0.985, roll: 1.590, pitch: 2.213
10:42:08.617 -> Acceleration in g's  X: -0.031, Y: 0.027, Z: 0.954, roll: 1.642, pitch: 1.875
10:42:08.651 -> Acceleration in g's  X: -0.036, Y: 0.028, Z: 0.971, roll: 1.671, pitch: 2.131
10:42:08.685 -> Acceleration in g's  X: -0.049, Y: 0.035, Z: 1.041, roll: 1.934, pitch: 2.684
10:42:08.719 -> Acceleration in g's  X: -0.053, Y: 0.023, Z: 1.021, roll: 1.314, pitch: 2.955
10:42:08.752 -> Acceleration in g's  X: -0.040, Y: 0.022, Z: 0.977, roll: 1.318, pitch: 2.347
10:42:08.752 -> Acceleration in g's  X: -0.038, Y: 0.020, Z: 1.001, roll: 1.118, pitch: 2.179
10:42:08.786 -> Acceleration in g's  X: -0.034, Y: 0.023, Z: 0.988, roll: 1.359, pitch: 1.980
10:42:08.821 -> Acceleration in g's  X: -0.037, Y: 0.021, Z: 0.969, roll: 1.213, pitch: 2.193
10:42:08.855 -> Acceleration in g's  X: -0.048, Y: 0.028, Z: 0.980, roll: 1.654, pitch: 2.793
10:42:08.855 -> Acceleration in g's  X: -0.040, Y: 0.012, Z: 0.952, roll: 0.705, pitch: 2.408
10:42:08.889 -> Acceleration in g's  X: -0.039, Y: 0.028, Z: 0.982, roll: 1.651, pitch: 2.276
10:42:08.924 -> Acceleration in g's  X: -0.033, Y: 0.033, Z: 0.990, roll: 1.920, pitch: 1.919
10:42:08.958 -> Acceleration in g's  X: -0.026, Y: 0.040, Z: 1.003, roll: 2.286, pitch: 1.505
10:42:08.958 -> Acceleration in g's  X: -0.024, Y: 0.050, Z: 0.995, roll: 2.865, pitch: 1.404
10:42:08.992 -> Acceleration in g's  X: -0.021, Y: 0.047, Z: 1.010, roll: 2.658, pitch: 1.162
10:42:09.027 -> Acceleration in g's  X: -0.011, Y: 0.041, Z: 0.972, roll: 2.417, pitch: 0.633
10:42:09.061 -> Acceleration in g's  X: -0.016, Y: 0.045, Z: 0.987, roll: 2.605, pitch: 0.906
10:42:09.061 -> Acceleration in g's  X: -0.008, Y: 0.038, Z: 0.986, roll: 2.211, pitch: 0.453
10:42:09.095 -> Acceleration in g's  X: -0.004, Y: 0.047, Z: 1.002, roll: 2.679, pitch: 0.223
10:42:09.128 -> Acceleration in g's  X: -0.006, Y: 0.035, Z: 1.003, roll: 2.008, pitch: 0.335
10:42:09.161 -> Acceleration in g's  X: 0.002, Y: 0.039, Z: 0.974, roll: 2.297, pitch: -0.115
10:42:09.161 -> Acceleration in g's  X: -0.002, Y: 0.054, Z: 0.972, roll: 3.164, pitch: 0.115
10:42:09.194 -> Acceleration in g's  X: -0.014, Y: 0.039, Z: 0.968, roll: 2.311, pitch: 0.809
10:42:09.230 -> Acceleration in g's  X: -0.021, Y: 0.029, Z: 0.940, roll: 1.784, pitch: 1.249
10:42:09.264 -> Acceleration in g's  X: -0.025, Y: 0.040, Z: 0.953, roll: 2.405, pitch: 1.525
10:42:09.297 -> Acceleration in g's  X: -0.030, Y: 0.046, Z: 1.008, roll: 2.608, pitch: 1.719
10:42:09.297 -> Acceleration in g's  X: -0.062, Y: 0.018, Z: 1.001, roll: 1.006, pitch: 3.517
10:42:09.331 -> Acceleration in g's  X: -0.042, Y: 0.024, Z: 0.992, roll: 1.410, pitch: 2.423
10:42:09.365 -> Acceleration in g's  X: -0.056, Y: 0.028, Z: 0.992, roll: 1.635, pitch: 3.210
10:42:09.398 -> Acceleration in g's  X: -0.046, Y: 0.016, Z: 0.988, roll: 0.906, pitch: 2.659
10:42:09.398 -> Acceleration in g's  X: -0.050, Y: 0.021, Z: 0.992, roll: 1.184, pitch: 2.873
10:42:09.433 -> Acceleration in g's  X: -0.042, Y: 0.034, Z: 0.983, roll: 1.991, pitch: 2.444
10:42:09.467 -> Acceleration in g's  X: -0.038, Y: 0.020, Z: 0.980, roll: 1.141, pitch: 2.224
10:42:09.501 -> Acceleration in g's  X: -0.021, Y: 0.032, Z: 0.972, roll: 1.900, pitch: 1.208
10:42:09.501 -> Acceleration in g's  X: -0.032, Y: 0.027, Z: 0.952, roll: 1.645, pitch: 1.938
10:42:09.535 -> Acceleration in g's  X: -0.034, Y: 0.027, Z: 0.976, roll: 1.605, pitch: 2.006
10:42:09.569 -> Acceleration in g's  X: -0.019, Y: 0.040, Z: 0.970, roll: 2.364, pitch: 1.095
10:42:09.603 -> Acceleration in g's  X: -0.020, Y: 0.040, Z: 0.979, roll: 2.341, pitch: 1.141
10:42:09.603 -> Acceleration in g's  X: -0.016, Y: 0.044, Z: 0.999, roll: 2.519, pitch: 0.895
10:42:09.636 -> Acceleration in g's  X: -0.021, Y: 0.026, Z: 0.995, roll: 1.518, pitch: 1.180
10:42:09.670 -> Acceleration in g's  X: -0.021, Y: 0.052, Z: 1.015, roll: 2.920, pitch: 1.211
10:42:09.703 -> Acceleration in g's  X: -0.012, Y: 0.042, Z: 1.033, roll: 2.327, pitch: 0.649
10:42:09.703 -> Acceleration in g's  X: -0.017, Y: 0.047, Z: 1.013, roll: 2.650, pitch: 0.938
10:42:09.737 -> Acceleration in g's  X: 0.000, Y: 0.035, Z: 0.978, roll: 2.060, pitch: 0.000
10:42:09.771 -> Acceleration in g's  X: -0.001, Y: 0.035, Z: 0.985, roll: 2.043, pitch: 0.057
10:42:09.806 -> Acceleration in g's  X: -0.018, Y: 0.033, Z: 0.980, roll: 1.940, pitch: 1.027
10:42:09.840 -> Acceleration in g's  X: -0.013, Y: 0.039, Z: 0.948, roll: 2.359, pitch: 0.766
10:42:09.840 -> Acceleration in g's  X: -0.018, Y: 0.041, Z: 0.963, roll: 2.439, pitch: 1.045
10:42:09.874 -> Acceleration in g's  X: -0.026, Y: 0.048, Z: 0.992, roll: 2.761, pitch: 1.520
10:42:09.908 -> Acceleration in g's  X: -0.038, Y: 0.041, Z: 0.979, roll: 2.398, pitch: 2.225
10:42:09.941 -> Acceleration in g's  X: -0.042, Y: 0.043, Z: 1.018, roll: 2.418, pitch: 2.361
10:42:09.941 -> Acceleration in g's  X: -0.055, Y: 0.044, Z: 1.025, roll: 2.454, pitch: 3.050
10:42:09.975 -> Acceleration in g's  X: -0.042, Y: 0.024, Z: 1.024, roll: 1.365, pitch: 2.347
10:42:10.009 -> Acceleration in g's  X: -0.028, Y: 0.028, Z: 0.974, roll: 1.666, pitch: 1.665
10:42:10.043 -> Acceleration in g's  X: -0.040, Y: 0.041, Z: 1.000, roll: 2.349, pitch: 2.291
10:42:10.043 -> Acceleration in g's  X: -0.025, Y: 0.021, Z: 0.982, roll: 1.253, pitch: 1.480
10:42:10.077 -> Acceleration in g's  X: 0.006, Y: -0.004, Z: 0.946, roll: -0.237, pitch: -0.355
10:42:10.110 -> Acceleration in g's  X: -0.045, Y: 0.025, Z: 0.944, roll: 1.540, pitch: 2.723
10:42:10.144 -> Acceleration in g's  X: -0.037, Y: 0.037, Z: 0.978, roll: 2.174, pitch: 2.172
10:42:10.144 -> Acceleration in g's  X: -0.032, Y: 0.029, Z: 0.970, roll: 1.730, pitch: 1.903
10:42:10.180 -> Acceleration in g's  X: -0.039, Y: 0.046, Z: 0.989, roll: 2.656, pitch: 2.259
10:42:10.214 -> Acceleration in g's  X: -0.040, Y: 0.040, Z: 0.992, roll: 2.311, pitch: 2.309
10:42:10.249 -> Acceleration in g's  X: -0.016, Y: 0.030, Z: 0.978, roll: 1.774, pitch: 0.915
10:42:10.249 -> Acceleration in g's  X: -0.032, Y: 0.047, Z: 0.983, roll: 2.729, pitch: 1.875
10:42:10.284 -> Acceleration in g's  X: -0.017, Y: 0.050, Z: 1.020, roll: 2.797, pitch: 0.932
10:42:10.317 -> Acceleration in g's  X: -0.021, Y: 0.047, Z: 1.010, roll: 2.658, pitch: 1.162
10:42:10.351 -> Acceleration in g's  X: -0.010, Y: 0.037, Z: 1.002, roll: 2.121, pitch: 0.558
10:42:10.351 -> Acceleration in g's  X: -0.018, Y: 0.054, Z: 0.998, roll: 3.080, pitch: 1.008
10:42:10.386 -> Acceleration in g's  X: -0.007, Y: 0.030, Z: 0.990, roll: 1.751, pitch: 0.395
10:42:10.420 -> Acceleration in g's  X: -0.018, Y: 0.021, Z: 0.950, roll: 1.236, pitch: 1.060
10:42:10.454 -> Acceleration in g's  X: -0.021, Y: 0.029, Z: 0.918, roll: 1.828, pitch: 1.279
10:42:10.454 -> Acceleration in g's  X: -0.039, Y: 0.039, Z: 1.000, roll: 2.237, pitch: 2.235
10:42:10.488 -> Acceleration in g's  X: -0.033, Y: 0.042, Z: 1.010, roll: 2.381, pitch: 1.882
10:42:10.523 -> Acceleration in g's  X: -0.047, Y: 0.041, Z: 1.003, roll: 2.342, pitch: 2.674
10:42:10.557 -> Acceleration in g's  X: -0.050, Y: 0.053, Z: 1.019, roll: 2.964, pitch: 2.796
10:42:10.557 -> Acceleration in g's  X: -0.032, Y: 0.047, Z: 1.021, roll: 2.630, pitch: 1.807
10:42:10.591 -> Acceleration in g's  X: -0.024, Y: 0.027, Z: 1.005, roll: 1.559, pitch: 1.391
10:42:10.625 -> Acceleration in g's  X: -0.034, Y: 0.029, Z: 0.997, roll: 1.683, pitch: 1.962
10:42:10.660 -> Acceleration in g's  X: -0.006, Y: 0.037, Z: 0.984, roll: 2.159, pitch: 0.341
10:42:10.660 -> Acceleration in g's  X: -0.013, Y: 0.028, Z: 0.972, roll: 1.669, pitch: 0.748
10:42:10.694 -> Acceleration in g's  X: 0.000, Y: 0.019, Z: 0.939, roll: 1.131, pitch: 0.000
10:42:10.728 -> Acceleration in g's  X: -0.009, Y: 0.030, Z: 0.977, roll: 1.776, pitch: 0.515
10:42:10.762 -> Acceleration in g's  X: -0.015, Y: 0.019, Z: 0.978, roll: 1.087, pitch: 0.858
10:42:10.796 -> Acceleration in g's  X: -0.021, Y: 0.020, Z: 0.980, roll: 1.141, pitch: 1.255
10:42:10.796 -> Acceleration in g's  X: -0.021, Y: 0.037, Z: 1.004, roll: 2.117, pitch: 1.169
10:42:10.831 -> Acceleration in g's  X: -0.030, Y: 0.042, Z: 1.033, roll: 2.327, pitch: 1.677
10:42:10.866 -> Acceleration in g's  X: -0.014, Y: 0.031, Z: 0.992, roll: 1.804, pitch: 0.789
10:42:10.899 -> Acceleration in g's  X: 0.005, Y: 0.040, Z: 0.963, roll: 2.381, pitch: -0.290
10:42:10.899 -> Acceleration in g's  X: -0.014, Y: 0.037, Z: 0.996, roll: 2.134, pitch: 0.786
10:42:10.933 -> Acceleration in g's  X: -0.040, Y: 0.036, Z: 0.980, roll: 2.111, pitch: 2.337
10:42:10.966 -> Acceleration in g's  X: -0.030, Y: 0.040, Z: 0.953, roll: 2.405, pitch: 1.818
10:42:11.000 -> Acceleration in g's  X: -0.032, Y: 0.035, Z: 0.995, roll: 2.023, pitch: 1.854
10:42:11.000 -> Acceleration in g's  X: -0.033, Y: 0.026, Z: 0.978, roll: 1.545, pitch: 1.945
10:42:11.033 -> Acceleration in g's  X: -0.049, Y: 0.031, Z: 0.959, roll: 1.866, pitch: 2.913
10:42:11.067 -> Acceleration in g's  X: -0.067, Y: 0.045, Z: 1.006, roll: 2.557, pitch: 3.829
10:42:11.102 -> Acceleration in g's  X: -0.050, Y: 0.020, Z: 0.996, roll: 1.123, pitch: 2.862
10:42:11.102 -> Acceleration in g's  X: -0.054, Y: 0.031, Z: 1.002, roll: 1.786, pitch: 3.067
10:42:11.137 -> Acceleration in g's  X: -0.055, Y: 0.047, Z: 0.994, roll: 2.700, pitch: 3.145
10:42:11.172 -> Acceleration in g's  X: -0.036, Y: 0.033, Z: 1.028, roll: 1.849, pitch: 2.011
10:42:11.205 -> Acceleration in g's  X: -0.022, Y: 0.014, Z: 1.003, roll: 0.781, pitch: 1.283
10:42:11.205 -> Acceleration in g's  X: -0.023, Y: 0.015, Z: 0.990, roll: 0.848, pitch: 1.356
10:42:11.239 -> Acceleration in g's  X: -0.021, Y: 0.040, Z: 1.002, roll: 2.288, pitch: 1.227
10:42:11.272 -> Acceleration in g's  X: -0.004, Y: 0.028, Z: 0.997, roll: 1.627, pitch: 0.224
10:42:11.306 -> Acceleration in g's  X: -0.008, Y: 0.025, Z: 0.961, roll: 1.514, pitch: 0.466
10:42:11.306 -> Acceleration in g's  X: -0.016, Y: 0.021, Z: 0.953, roll: 1.233, pitch: 0.939
10:42:11.341 -> Acceleration in g's  X: -0.001, Y: 0.027, Z: 1.000, roll: 1.566, pitch: 0.056
10:42:11.375 -> Acceleration in g's  X: -0.007, Y: 0.045, Z: 1.003, roll: 2.565, pitch: 0.390
10:42:11.410 -> Acceleration in g's  X: -0.016, Y: 0.036, Z: 0.977, roll: 2.119, pitch: 0.916
10:42:11.410 -> Acceleration in g's  X: -0.021, Y: 0.036, Z: 0.992, roll: 2.086, pitch: 1.183
10:42:11.444 -> Acceleration in g's  X: -0.027, Y: 0.037, Z: 0.992, roll: 2.142, pitch: 1.578
10:42:11.478 -> Acceleration in g's  X: -0.021, Y: 0.034, Z: 0.952, roll: 2.056, pitch: 1.233
10:42:11.512 -> Acceleration in g's  X: -0.016, Y: 0.042, Z: 0.954, roll: 2.520, pitch: 0.937
10:42:11.545 -> Acceleration in g's  X: -0.012, Y: 0.032, Z: 0.965, roll: 1.913, pitch: 0.695
10:42:11.545 -> Acceleration in g's  X: -0.021, Y: 0.033, Z: 0.954, roll: 1.993, pitch: 1.289
10:42:11.579 -> Acceleration in g's  X: -0.017, Y: 0.036, Z: 0.974, roll: 2.125, pitch: 0.976
10:42:11.612 -> Acceleration in g's  X: -0.015, Y: 0.045, Z: 1.002, roll: 2.567, pitch: 0.837
10:42:11.646 -> Acceleration in g's  X: -0.030, Y: 0.031, Z: 0.974, roll: 1.838, pitch: 1.780
10:42:11.646 -> Acceleration in g's  X: -0.021, Y: 0.030, Z: 0.979, roll: 1.772, pitch: 1.200
10:42:11.680 -> Acceleration in g's  X: -0.002, Y: 0.044, Z: 1.006, roll: 2.502, pitch: 0.111
10:42:11.715 -> Acceleration in g's  X: -0.047, Y: 0.029, Z: 0.997, roll: 1.683, pitch: 2.690
10:42:11.750 -> Acceleration in g's  X: -0.044, Y: 0.033, Z: 1.001, roll: 1.900, pitch: 2.512
10:42:11.750 -> Acceleration in g's  X: -0.035, Y: 0.044, Z: 0.995, roll: 2.529, pitch: 2.021
10:42:11.783 -> Acceleration in g's  X: -0.042, Y: 0.035, Z: 0.983, roll: 2.047, pitch: 2.444
10:42:11.818 -> Acceleration in g's  X: -0.035, Y: 0.024, Z: 0.953, roll: 1.467, pitch: 2.112
10:42:11.852 -> Acceleration in g's  X: -0.032, Y: 0.025, Z: 0.977, roll: 1.489, pitch: 1.889
10:42:11.852 -> Acceleration in g's  X: -0.037, Y: 0.021, Z: 0.972, roll: 1.267, pitch: 2.187
10:42:11.886 -> Acceleration in g's  X: -0.021, Y: 0.022, Z: 0.977, roll: 1.318, pitch: 1.260
10:42:11.920 -> Acceleration in g's  X: -0.030, Y: 0.028, Z: 0.991, roll: 1.637, pitch: 1.749
10:42:11.953 -> Acceleration in g's  X: -0.021, Y: 0.036, Z: 0.995, roll: 2.080, pitch: 1.236
10:42:11.953 -> Acceleration in g's  X: -0.008, Y: 0.031, Z: 0.993, roll: 1.802, pitch: 0.450
10:42:11.987 -> Acceleration in g's  X: -0.020, Y: 0.032, Z: 0.988, roll: 1.868, pitch: 1.132
10:42:12.021 -> Acceleration in g's  X: -0.019, Y: 0.038, Z: 1.007, roll: 2.166, pitch: 1.055
10:42:12.055 -> Acceleration in g's  X: -0.019, Y: 0.037, Z: 1.036, roll: 2.051, pitch: 1.025
10:42:12.088 -> Acceleration in g's  X: -0.014, Y: 0.028, Z: 0.968, roll: 1.676, pitch: 0.809
10:42:12.088 -> Acceleration in g's  X: -0.011, Y: 0.027, Z: 0.971, roll: 1.614, pitch: 0.634
10:42:12.123 -> Acceleration in g's  X: -0.015, Y: 0.034, Z: 1.000, roll: 1.958, pitch: 0.839
10:42:12.157 -> Acceleration in g's  X: -0.016, Y: 0.016, Z: 0.956, roll: 0.936, pitch: 0.936
10:42:12.192 -> Acceleration in g's  X: -0.040, Y: 0.030, Z: 0.979, roll: 1.770, pitch: 2.340
10:42:12.192 -> Acceleration in g's  X: -0.038, Y: 0.036, Z: 1.012, roll: 2.045, pitch: 2.154
10:42:12.226 -> Acceleration in g's  X: -0.015, Y: 0.052, Z: 1.019, roll: 2.909, pitch: 0.823
10:42:12.260 -> Acceleration in g's  X: -0.005, Y: 0.045, Z: 1.018, roll: 2.528, pitch: 0.275
10:42:12.294 -> Acceleration in g's  X: -0.008, Y: 0.050, Z: 1.023, roll: 2.786, pitch: 0.437
10:42:12.294 -> Acceleration in g's  X: -0.002, Y: 0.052, Z: 1.000, roll: 2.963, pitch: 0.112
10:42:12.329 -> Acceleration in g's  X: -0.005, Y: 0.044, Z: 0.968, roll: 2.600, pitch: 0.289
10:42:12.363 -> Acceleration in g's  X: -0.010, Y: 0.040, Z: 0.962, roll: 2.384, pitch: 0.581
10:42:12.398 -> Acceleration in g's  X: -0.019, Y: 0.038, Z: 0.963, roll: 2.265, pitch: 1.103
10:42:12.398 -> Acceleration in g's  X: -0.034, Y: 0.036, Z: 0.990, roll: 2.090, pitch: 1.976
10:42:12.432 -> Acceleration in g's  X: -0.047, Y: 0.025, Z: 0.989, roll: 1.470, pitch: 2.712
10:42:12.466 -> Acceleration in g's  X: -0.049, Y: 0.041, Z: 1.005, roll: 2.337, pitch: 2.780
10:42:12.500 -> Acceleration in g's  X: -0.044, Y: 0.038, Z: 1.010, roll: 2.160, pitch: 2.490
10:42:12.500 -> Acceleration in g's  X: -0.040, Y: 0.020, Z: 0.981, roll: 1.140, pitch: 2.336
10:42:12.534 -> Acceleration in g's  X: -0.040, Y: 0.038, Z: 1.001, roll: 2.179, pitch: 2.289
10:42:12.568 -> Acceleration in g's  X: -0.047, Y: 0.043, Z: 1.015, roll: 2.425, pitch: 2.643
10:42:12.602 -> Acceleration in g's  X: -0.031, Y: 0.023, Z: 0.976, roll: 1.376, pitch: 1.834
10:42:12.602 -> Acceleration in g's  X: -0.026, Y: 0.024, Z: 0.945, roll: 1.479, pitch: 1.597
10:42:12.637 -> Acceleration in g's  X: -0.013, Y: 0.042, Z: 0.952, roll: 2.525, pitch: 0.763
10:42:12.671 -> Acceleration in g's  X: -0.018, Y: 0.027, Z: 0.954, roll: 1.642, pitch: 1.055
10:42:12.705 -> Acceleration in g's  X: -0.004, Y: 0.046, Z: 0.985, roll: 2.667, pitch: 0.227
10:42:12.705 -> Acceleration in g's  X: -0.019, Y: 0.053, Z: 1.033, roll: 2.922, pitch: 1.027
10:42:12.738 -> Acceleration in g's  X: -0.016, Y: 0.050, Z: 1.045, roll: 2.729, pitch: 0.856
