47:27 l2
then l4
10:45:00.786 -> Acceleration in g's  X: 0.018, Y: -0.031, Z: 0.996, roll: -1.797, pitch: -1.010
10:47:54.247 -> Acceleration in g's  X: -0.012, Y: -0.051, Z: 0.952, roll: -3.053, pitch: 0.704
10:47:54.281 -> Acceleration in g's  X: -0.015, Y: -0.046, Z: 0.995, roll: -2.641, pitch: 0.842
10:47:54.281 -> Acceleration in g's  X: -0.011, Y: -0.030, Z: 1.022, roll: -1.696, pitch: 0.602
10:47:54.316 -> Acceleration in g's  X: -0.011, Y: -0.036, Z: 0.955, roll: -2.167, pitch: 0.644
10:47:54.351 -> Acceleration in g's  X: -0.005, Y: -0.031, Z: 0.992, roll: -1.804, pitch: 0.282
10:47:54.384 -> Acceleration in g's  X: 0.001, Y: -0.027, Z: 0.945, roll: -1.657, pitch: -0.059
10:47:54.384 -> Acceleration in g's  X: -0.010, Y: -0.025, Z: 1.036, roll: -1.404, pitch: 0.540
10:47:54.418 -> Acceleration in g's  X: -0.012, Y: -0.026, Z: 1.034, roll: -1.460, pitch: 0.649
10:47:54.453 -> Acceleration in g's  X: -0.003, Y: -0.036, Z: 0.987, roll: -2.096, pitch: 0.170
10:47:54.486 -> Acceleration in g's  X: -0.002, Y: -0.042, Z: 0.958, roll: -2.510, pitch: 0.117
10:47:54.521 -> Acceleration in g's  X: -0.004, Y: -0.053, Z: 0.994, roll: -3.036, pitch: 0.225
10:47:54.521 -> Acceleration in g's  X: -0.009, Y: -0.052, Z: 1.020, roll: -2.906, pitch: 0.493
10:47:54.555 -> Acceleration in g's  X: -0.011, Y: -0.070, Z: 0.985, roll: -4.082, pitch: 0.623
10:47:54.590 -> Acceleration in g's  X: -0.003, Y: -0.046, Z: 0.977, roll: -2.691, pitch: 0.172
10:47:54.624 -> Acceleration in g's  X: -0.007, Y: -0.044, Z: 0.992, roll: -2.536, pitch: 0.394
10:47:54.624 -> Acceleration in g's  X: -0.015, Y: -0.033, Z: 0.990, roll: -1.920, pitch: 0.847
10:47:54.658 -> Acceleration in g's  X: -0.009, Y: -0.022, Z: 0.958, roll: -1.343, pitch: 0.525
10:47:54.691 -> Acceleration in g's  X: 0.000, Y: -0.023, Z: 0.995, roll: -1.349, pitch: 0.000
10:47:54.725 -> Acceleration in g's  X: -0.011, Y: -0.022, Z: 1.014, roll: -1.269, pitch: 0.607
10:47:54.725 -> Acceleration in g's  X: -0.003, Y: -0.032, Z: 1.014, roll: -1.821, pitch: 0.166
10:47:54.758 -> Acceleration in g's  X: -0.007, Y: -0.040, Z: 0.975, roll: -2.353, pitch: 0.402
10:47:54.793 -> Acceleration in g's  X: -0.003, Y: -0.047, Z: 0.945, roll: -2.839, pitch: 0.177
10:47:54.826 -> Acceleration in g's  X: -0.003, Y: -0.050, Z: 0.999, roll: -2.854, pitch: 0.168
10:47:54.826 -> Acceleration in g's  X: 0.002, Y: -0.055, Z: 1.021, roll: -3.067, pitch: -0.109
10:47:54.859 -> Acceleration in g's  X: -0.006, Y: -0.054, Z: 1.023, roll: -3.004, pitch: 0.328
10:47:54.893 -> Acceleration in g's  X: -0.001, Y: -0.046, Z: 1.000, roll: -2.628, pitch: 0.056
10:47:54.928 -> Acceleration in g's  X: -0.001, Y: -0.038, Z: 0.963, roll: -2.265, pitch: 0.058
10:47:54.928 -> Acceleration in g's  X: -0.008, Y: -0.026, Z: 1.004, roll: -1.505, pitch: 0.446
10:47:54.961 -> Acceleration in g's  X: 0.004, Y: -0.021, Z: 0.997, roll: -1.234, pitch: -0.224
10:47:54.995 -> Acceleration in g's  X: 0.005, Y: -0.031, Z: 0.976, roll: -1.835, pitch: -0.287
10:47:55.030 -> Acceleration in g's  X: 0.004, Y: -0.025, Z: 1.033, roll: -1.408, pitch: -0.217
10:47:55.030 -> Acceleration in g's  X: -0.002, Y: -0.033, Z: 0.994, roll: -1.913, pitch: 0.113
10:47:55.064 -> Acceleration in g's  X: -0.006, Y: -0.045, Z: 0.958, roll: -2.685, pitch: 0.350
10:47:55.098 -> Acceleration in g's  X: -0.011, Y: -0.043, Z: 0.976, roll: -2.522, pitch: 0.630
10:47:55.131 -> Acceleration in g's  X: 0.002, Y: -0.042, Z: 0.986, roll: -2.438, pitch: -0.113
10:47:55.165 -> Acceleration in g's  X: -0.002, Y: -0.063, Z: 1.000, roll: -3.632, pitch: 0.112
10:47:55.165 -> Acceleration in g's  X: 0.000, Y: -0.054, Z: 0.996, roll: -3.086, pitch: 0.000
10:47:55.199 -> Acceleration in g's  X: -0.017, Y: -0.038, Z: 1.021, roll: -2.135, pitch: 0.930
10:47:55.232 -> Acceleration in g's  X: -0.011, Y: -0.029, Z: 0.988, roll: -1.698, pitch: 0.622
10:47:55.267 -> Acceleration in g's  X: -0.002, Y: -0.026, Z: 0.968, roll: -1.561, pitch: 0.116
10:47:55.267 -> Acceleration in g's  X: 0.006, Y: -0.026, Z: 0.979, roll: -1.544, pitch: -0.343
10:47:55.300 -> Acceleration in g's  X: -0.002, Y: -0.040, Z: 1.032, roll: -2.221, pitch: 0.108
10:47:55.334 -> Acceleration in g's  X: 0.003, Y: -0.025, Z: 0.944, roll: -1.540, pitch: -0.178
10:47:55.368 -> Acceleration in g's  X: -0.001, Y: -0.036, Z: 0.938, roll: -2.207, pitch: 0.060
10:47:55.368 -> Acceleration in g's  X: -0.007, Y: -0.047, Z: 1.019, roll: -2.635, pitch: 0.384
10:47:55.402 -> Acceleration in g's  X: -0.005, Y: -0.047, Z: 0.984, roll: -2.726, pitch: 0.284
10:47:55.437 -> Acceleration in g's  X: 0.006, Y: -0.050, Z: 0.991, roll: -2.876, pitch: -0.338
10:47:55.471 -> Acceleration in g's  X: 0.009, Y: -0.059, Z: 1.024, roll: -3.274, pitch: -0.491
10:47:55.471 -> Acceleration in g's  X: -0.005, Y: -0.038, Z: 0.992, roll: -2.198, pitch: 0.282
10:47:55.505 -> Acceleration in g's  X: 0.003, Y: -0.023, Z: 0.956, roll: -1.404, pitch: -0.176
10:47:55.539 -> Acceleration in g's  X: -0.005, Y: -0.020, Z: 0.974, roll: -1.149, pitch: 0.287
10:47:55.574 -> Acceleration in g's  X: 0.010, Y: -0.021, Z: 0.995, roll: -1.181, pitch: -0.562
10:47:55.574 -> Acceleration in g's  X: 0.017, Y: -0.021, Z: 0.992, roll: -1.240, pitch: -0.958
10:47:55.609 -> Acceleration in g's  X: 0.012, Y: -0.020, Z: 1.003, roll: -1.116, pitch: -0.669
10:47:55.643 -> Acceleration in g's  X: -0.010, Y: -0.012, Z: 1.006, roll: -0.667, pitch: 0.556
10:47:55.676 -> Acceleration in g's  X: 0.012, Y: -0.034, Z: 0.977, roll: -2.005, pitch: -0.687
10:47:55.676 -> Acceleration in g's  X: 0.005, Y: -0.037, Z: 0.984, roll: -2.159, pitch: -0.284
10:47:55.710 -> Acceleration in g's  X: 0.001, Y: -0.034, Z: 1.012, roll: -1.935, pitch: -0.055
10:47:55.745 -> Acceleration in g's  X: 0.011, Y: -0.050, Z: 0.999, roll: -2.854, pitch: -0.615
10:47:55.779 -> Acceleration in g's  X: 0.005, Y: -0.051, Z: 1.006, roll: -2.890, pitch: -0.278
10:47:55.813 -> Acceleration in g's  X: -0.016, Y: -0.030, Z: 0.999, roll: -1.736, pitch: 0.896
10:47:55.813 -> Acceleration in g's  X: -0.002, Y: -0.021, Z: 0.951, roll: -1.235, pitch: 0.118
10:47:55.848 -> Acceleration in g's  X: 0.015, Y: -0.017, Z: 0.984, roll: -0.966, pitch: -0.852
10:47:55.881 -> Acceleration in g's  X: 0.007, Y: -0.020, Z: 1.033, roll: -1.083, pitch: -0.379
10:47:55.916 -> Acceleration in g's  X: 0.007, Y: -0.020, Z: 1.014, roll: -1.104, pitch: -0.386
10:47:55.916 -> Acceleration in g's  X: 0.004, Y: -0.018, Z: 0.983, roll: -1.024, pitch: -0.228
10:47:55.949 -> Acceleration in g's  X: -0.009, Y: -0.026, Z: 1.021, roll: -1.480, pitch: 0.493
10:47:55.984 -> Acceleration in g's  X: 0.003, Y: -0.035, Z: 1.007, roll: -2.000, pitch: -0.167
10:47:56.018 -> Acceleration in g's  X: 0.006, Y: -0.036, Z: 0.956, roll: -2.164, pitch: -0.351
10:47:56.018 -> Acceleration in g's  X: 0.000, Y: -0.045, Z: 0.967, roll: -2.660, pitch: 0.000
10:47:56.053 -> Acceleration in g's  X: -0.009, Y: -0.046, Z: 1.018, roll: -2.583, pitch: 0.494
10:47:56.087 -> Acceleration in g's  X: -0.006, Y: -0.054, Z: 0.986, roll: -3.117, pitch: 0.340
10:47:56.121 -> Acceleration in g's  X: -0.021, Y: -0.021, Z: 1.017, roll: -1.156, pitch: 1.155
10:47:56.121 -> Acceleration in g's  X: -0.009, Y: -0.019, Z: 0.990, roll: -1.073, pitch: 0.508
10:47:56.155 -> Acceleration in g's  X: 0.013, Y: -0.014, Z: 0.964, roll: -0.813, pitch: -0.755
10:47:56.189 -> Acceleration in g's  X: -0.005, Y: -0.018, Z: 1.001, roll: -1.006, pitch: 0.279
10:47:56.223 -> Acceleration in g's  X: -0.008, Y: -0.017, Z: 1.034, roll: -0.920, pitch: 0.433
10:47:56.223 -> Acceleration in g's  X: -0.004, Y: -0.021, Z: 1.019, roll: -1.153, pitch: 0.220
10:47:56.257 -> Acceleration in g's  X: 0.007, Y: -0.022, Z: 0.979, roll: -1.314, pitch: -0.400
10:47:56.291 -> Acceleration in g's  X: -0.002, Y: -0.034, Z: 1.026, roll: -1.907, pitch: 0.109
10:47:56.324 -> Acceleration in g's  X: 0.015, Y: -0.038, Z: 0.988, roll: -2.207, pitch: -0.849
10:47:56.324 -> Acceleration in g's  X: 0.010, Y: -0.044, Z: 0.951, roll: -2.645, pitch: -0.588
10:47:56.359 -> Acceleration in g's  X: 0.000, Y: -0.050, Z: 1.020, roll: -2.797, pitch: 0.000
10:47:56.392 -> Acceleration in g's  X: 0.009, Y: -0.052, Z: 0.972, roll: -3.049, pitch: -0.518
10:47:56.425 -> Acceleration in g's  X: 0.015, Y: -0.040, Z: 0.928, roll: -2.471, pitch: -0.904
10:47:56.460 -> Acceleration in g's  X: 0.000, Y: -0.030, Z: 0.958, roll: -1.810, pitch: 0.000
10:47:56.460 -> Acceleration in g's  X: 0.017, Y: -0.026, Z: 1.022, roll: -1.477, pitch: -0.930
10:47:56.494 -> Acceleration in g's  X: 0.008, Y: -0.021, Z: 0.999, roll: -1.232, pitch: -0.448
10:47:56.528 -> Acceleration in g's  X: 0.005, Y: -0.021, Z: 0.972, roll: -1.209, pitch: -0.288
10:47:56.562 -> Acceleration in g's  X: 0.010, Y: -0.034, Z: 0.989, roll: -1.979, pitch: -0.565
10:47:56.562 -> Acceleration in g's  X: 0.004, Y: -0.035, Z: 1.020, roll: -1.975, pitch: -0.219
10:47:56.597 -> Acceleration in g's  X: -0.006, Y: -0.039, Z: 1.009, roll: -2.218, pitch: 0.333
10:47:56.631 -> Acceleration in g's  X: 0.004, Y: -0.027, Z: 0.988, roll: -1.585, pitch: -0.226
10:47:56.666 -> Acceleration in g's  X: 0.007, Y: -0.035, Z: 0.963, roll: -2.091, pitch: -0.406
10:47:56.666 -> Acceleration in g's  X: 0.001, Y: -0.040, Z: 0.943, roll: -2.430, pitch: -0.059
10:47:56.699 -> Acceleration in g's  X: 0.004, Y: -0.036, Z: 0.964, roll: -2.147, pitch: -0.232
10:47:56.732 -> Acceleration in g's  X: 0.006, Y: -0.022, Z: 1.009, roll: -1.275, pitch: -0.333
10:47:56.766 -> Acceleration in g's  X: 0.003, Y: -0.021, Z: 1.030, roll: -1.195, pitch: -0.163
10:47:56.766 -> Acceleration in g's  X: 0.012, Y: -0.022, Z: 0.974, roll: -1.322, pitch: -0.689
10:47:56.801 -> Acceleration in g's  X: 0.016, Y: -0.017, Z: 0.974, roll: -0.977, pitch: -0.919
10:47:56.835 -> Acceleration in g's  X: -0.003, Y: -0.028, Z: 1.011, roll: -1.605, pitch: 0.166
10:47:56.868 -> Acceleration in g's  X: 0.001, Y: -0.040, Z: 1.006, roll: -2.280, pitch: -0.056
10:47:56.868 -> Acceleration in g's  X: 0.006, Y: -0.033, Z: 0.965, roll: -1.971, pitch: -0.348
10:47:56.901 -> Acceleration in g's  X: 0.011, Y: -0.043, Z: 1.037, roll: -2.372, pitch: -0.593
10:47:56.935 -> Acceleration in g's  X: 0.005, Y: -0.045, Z: 1.038, roll: -2.478, pitch: -0.269
10:47:56.970 -> Acceleration in g's  X: 0.002, Y: -0.057, Z: 0.975, roll: -3.326, pitch: -0.115
10:47:56.970 -> Acceleration in g's  X: 0.001, Y: -0.050, Z: 0.971, roll: -2.937, pitch: -0.058
10:47:57.003 -> Acceleration in g's  X: 0.007, Y: -0.033, Z: 0.998, roll: -1.905, pitch: -0.392
10:47:57.037 -> Acceleration in g's  X: 0.017, Y: -0.036, Z: 0.975, roll: -2.123, pitch: -0.975
10:47:57.071 -> Acceleration in g's  X: 0.016, Y: -0.039, Z: 1.008, roll: -2.220, pitch: -0.888
10:47:57.106 -> Acceleration in g's  X: 0.007, Y: -0.013, Z: 0.950, roll: -0.765, pitch: -0.412
10:47:57.106 -> Acceleration in g's  X: 0.000, Y: -0.026, Z: 0.951, roll: -1.588, pitch: 0.000
10:47:57.140 -> Acceleration in g's  X: 0.000, Y: -0.029, Z: 0.965, roll: -1.739, pitch: 0.000
10:47:57.174 -> Acceleration in g's  X: 0.005, Y: -0.021, Z: 1.024, roll: -1.147, pitch: -0.273
10:47:57.208 -> Acceleration in g's  X: 0.004, Y: -0.024, Z: 1.028, roll: -1.360, pitch: -0.218
10:47:57.208 -> Acceleration in g's  X: 0.002, Y: -0.037, Z: 1.034, roll: -2.055, pitch: -0.108
10:47:57.243 -> Acceleration in g's  X: 0.005, Y: -0.032, Z: 1.026, roll: -1.798, pitch: -0.272
10:47:57.278 -> Acceleration in g's  X: -0.004, Y: -0.031, Z: 0.958, roll: -1.868, pitch: 0.233
10:47:57.312 -> Acceleration in g's  X: 0.003, Y: -0.030, Z: 0.979, roll: -1.772, pitch: -0.171
10:47:57.312 -> Acceleration in g's  X: 0.013, Y: -0.034, Z: 0.991, roll: -1.975, pitch: -0.733
10:47:57.345 -> Acceleration in g's  X: 0.016, Y: -0.029, Z: 0.985, roll: -1.703, pitch: -0.908
10:47:57.379 -> Acceleration in g's  X: 0.009, Y: -0.021, Z: 0.976, roll: -1.204, pitch: -0.516
10:47:57.414 -> Acceleration in g's  X: 0.016, Y: -0.020, Z: 0.956, roll: -1.170, pitch: -0.936
10:47:57.414 -> Acceleration in g's  X: 0.012, Y: -0.025, Z: 0.974, roll: -1.494, pitch: -0.689
10:47:57.448 -> Acceleration in g's  X: 0.015, Y: -0.024, Z: 1.010, roll: -1.385, pitch: -0.831
10:47:57.481 -> Acceleration in g's  X: 0.016, Y: -0.028, Z: 1.026, roll: -1.581, pitch: -0.872
10:47:57.516 -> Acceleration in g's  X: 0.014, Y: -0.022, Z: 1.033, roll: -1.245, pitch: -0.758
10:47:57.516 -> Acceleration in g's  X: -0.003, Y: -0.023, Z: 1.009, roll: -1.331, pitch: 0.166
10:47:57.550 -> Acceleration in g's  X: 0.002, Y: -0.026, Z: 0.961, roll: -1.572, pitch: -0.116
10:47:57.583 -> Acceleration in g's  X: 0.003, Y: -0.015, Z: 0.969, roll: -0.866, pitch: -0.173
10:47:57.617 -> Acceleration in g's  X: 0.006, Y: -0.017, Z: 0.997, roll: -0.954, pitch: -0.337
10:47:57.617 -> Acceleration in g's  X: 0.017, Y: -0.041, Z: 0.964, roll: -2.437, pitch: -0.986
10:47:57.650 -> Acceleration in g's  X: 0.013, Y: -0.031, Z: 0.968, roll: -1.849, pitch: -0.751
10:47:57.684 -> Acceleration in g's  X: 0.005, Y: -0.024, Z: 0.968, roll: -1.445, pitch: -0.289
10:47:57.717 -> Acceleration in g's  X: 0.006, Y: -0.024, Z: 1.012, roll: -1.382, pitch: -0.332
10:47:57.750 -> Acceleration in g's  X: 0.010, Y: -0.026, Z: 1.007, roll: -1.500, pitch: -0.556
10:47:57.750 -> Acceleration in g's  X: 0.006, Y: -0.026, Z: 1.026, roll: -1.472, pitch: -0.327
10:47:57.784 -> Acceleration in g's  X: 0.003, Y: -0.025, Z: 1.045, roll: -1.392, pitch: -0.161
10:47:57.818 -> Acceleration in g's  X: -0.004, Y: -0.021, Z: 1.019, roll: -1.208, pitch: 0.220
10:47:57.853 -> Acceleration in g's  X: -0.001, Y: -0.024, Z: 0.989, roll: -1.414, pitch: 0.057
10:47:57.853 -> Acceleration in g's  X: 0.002, Y: -0.030, Z: 1.001, roll: -1.732, pitch: -0.112
10:47:57.888 -> Acceleration in g's  X: 0.017, Y: -0.021, Z: 0.969, roll: -1.213, pitch: -0.982
10:47:57.922 -> Acceleration in g's  X: 0.008, Y: -0.035, Z: 0.967, roll: -2.083, pitch: -0.463
10:47:57.956 -> Acceleration in g's  X: 0.007, Y: -0.029, Z: 0.998, roll: -1.681, pitch: -0.392
10:47:57.956 -> Acceleration in g's  X: 0.006, Y: -0.044, Z: 0.969, roll: -2.597, pitch: -0.346
10:47:57.989 -> Acceleration in g's  X: 0.003, Y: -0.034, Z: 0.999, roll: -1.960, pitch: -0.168
10:47:58.023 -> Acceleration in g's  X: 0.004, Y: -0.028, Z: 1.016, roll: -1.597, pitch: -0.220
10:47:58.057 -> Acceleration in g's  X: 0.005, Y: -0.032, Z: 0.991, roll: -1.862, pitch: -0.282
10:47:58.057 -> Acceleration in g's  X: -0.014, Y: -0.021, Z: 1.043, roll: -1.126, pitch: 0.751
10:47:58.090 -> Acceleration in g's  X: -0.006, Y: -0.018, Z: 1.021, roll: -0.986, pitch: 0.329
10:47:58.123 -> Acceleration in g's  X: 0.002, Y: -0.012, Z: 1.023, roll: -0.656, pitch: -0.109
10:47:58.158 -> Acceleration in g's  X: 0.004, Y: -0.017, Z: 0.970, roll: -0.981, pitch: -0.231
10:47:58.158 -> Acceleration in g's  X: 0.009, Y: -0.018, Z: 0.980, roll: -1.027, pitch: -0.514
10:47:58.192 -> Acceleration in g's  X: 0.001, Y: -0.012, Z: 1.027, roll: -0.654, pitch: -0.054
10:47:58.227 -> Acceleration in g's  X: 0.008, Y: -0.026, Z: 0.980, roll: -1.540, pitch: -0.456
10:47:58.262 -> Acceleration in g's  X: 0.014, Y: -0.045, Z: 0.966, roll: -2.663, pitch: -0.810
10:47:58.297 -> Acceleration in g's  X: 0.014, Y: -0.044, Z: 0.979, roll: -2.571, pitch: -0.800
10:47:58.297 -> Acceleration in g's  X: 0.011, Y: -0.039, Z: 0.988, roll: -2.263, pitch: -0.622
10:47:58.330 -> Acceleration in g's  X: 0.011, Y: -0.049, Z: 0.996, roll: -2.806, pitch: -0.617
10:47:58.364 -> Acceleration in g's  X: 0.007, Y: -0.034, Z: 1.017, roll: -1.926, pitch: -0.385
10:47:58.399 -> Acceleration in g's  X: 0.005, Y: -0.026, Z: 1.038, roll: -1.455, pitch: -0.269
10:47:58.399 -> Acceleration in g's  X: 0.006, Y: -0.025, Z: 1.004, roll: -1.449, pitch: -0.334
10:47:58.432 -> Acceleration in g's  X: 0.012, Y: -0.030, Z: 0.954, roll: -1.817, pitch: -0.703
10:47:58.467 -> Acceleration in g's  X: 0.005, Y: -0.027, Z: 0.991, roll: -1.580, pitch: -0.282
10:47:58.500 -> Acceleration in g's  X: 0.005, Y: -0.037, Z: 1.020, roll: -2.085, pitch: -0.274
10:47:58.500 -> Acceleration in g's  X: 0.010, Y: -0.026, Z: 0.955, roll: -1.581, pitch: -0.586
10:47:58.533 -> Acceleration in g's  X: 0.008, Y: -0.045, Z: 0.987, roll: -2.605, pitch: -0.453
10:47:58.567 -> Acceleration in g's  X: 0.011, Y: -0.045, Z: 0.992, roll: -2.592, pitch: -0.620
10:47:58.602 -> Acceleration in g's  X: 0.010, Y: -0.041, Z: 0.985, roll: -2.384, pitch: -0.567
10:47:58.602 -> Acceleration in g's  X: 0.014, Y: -0.042, Z: 1.015, roll: -2.370, pitch: -0.771
10:47:58.637 -> Acceleration in g's  X: 0.010, Y: -0.028, Z: 1.041, roll: -1.558, pitch: -0.537
10:47:58.672 -> Acceleration in g's  X: 0.017, Y: -0.016, Z: 0.993, roll: -0.901, pitch: -0.958
10:47:58.706 -> Acceleration in g's  X: 0.002, Y: -0.035, Z: 0.991, roll: -2.031, pitch: -0.113
10:47:58.706 -> Acceleration in g's  X: 0.008, Y: -0.023, Z: 1.012, roll: -1.327, pitch: -0.442
10:47:58.740 -> Acceleration in g's  X: 0.014, Y: -0.024, Z: 0.995, roll: -1.405, pitch: -0.787
10:47:58.775 -> Acceleration in g's  X: 0.015, Y: -0.028, Z: 0.982, roll: -1.651, pitch: -0.854
10:47:58.808 -> Acceleration in g's  X: 0.011, Y: -0.027, Z: 1.031, roll: -1.519, pitch: -0.597
10:47:58.808 -> Acceleration in g's  X: 0.019, Y: -0.035, Z: 0.950, roll: -2.119, pitch: -1.118
10:47:58.843 -> Acceleration in g's  X: 0.007, Y: -0.044, Z: 0.938, roll: -2.684, pitch: -0.417
10:47:58.878 -> Acceleration in g's  X: 0.016, Y: -0.039, Z: 1.017, roll: -2.200, pitch: -0.880
10:47:58.912 -> Acceleration in g's  X: 0.017, Y: -0.042, Z: 1.008, roll: -2.386, pitch: -0.943
10:47:58.912 -> Acceleration in g's  X: 0.012, Y: -0.043, Z: 1.025, roll: -2.400, pitch: -0.654
10:47:58.946 -> Acceleration in g's  X: 0.012, Y: -0.029, Z: 0.995, roll: -1.686, pitch: -0.674
10:47:58.981 -> Acceleration in g's  X: 0.016, Y: -0.019, Z: 0.952, roll: -1.116, pitch: -0.940
10:47:59.014 -> Acceleration in g's  X: -0.004, Y: -0.025, Z: 0.976, roll: -1.491, pitch: 0.229
10:47:59.014 -> Acceleration in g's  X: 0.004, Y: -0.021, Z: 0.998, roll: -1.233, pitch: -0.224
10:47:59.049 -> Acceleration in g's  X: 0.018, Y: -0.021, Z: 1.000, roll: -1.175, pitch: -1.007
10:47:59.083 -> Acceleration in g's  X: 0.009, Y: -0.020, Z: 1.020, roll: -1.097, pitch: -0.494
10:47:59.118 -> Acceleration in g's  X: 0.006, Y: -0.032, Z: 0.999, roll: -1.848, pitch: -0.336
10:47:59.118 -> Acceleration in g's  X: 0.009, Y: -0.039, Z: 0.962, roll: -2.325, pitch: -0.523
10:47:59.152 -> Acceleration in g's  X: 0.004, Y: -0.034, Z: 0.987, roll: -1.983, pitch: -0.227
10:47:59.186 -> Acceleration in g's  X: 0.006, Y: -0.046, Z: 1.022, roll: -2.570, pitch: -0.328
10:47:59.220 -> Acceleration in g's  X: 0.017, Y: -0.052, Z: 1.030, roll: -2.876, pitch: -0.922
10:47:59.220 -> Acceleration in g's  X: 0.010, Y: -0.027, Z: 0.955, roll: -1.640, pitch: -0.586
10:47:59.255 -> Acceleration in g's  X: 0.001, Y: -0.021, Z: 1.007, roll: -1.167, pitch: -0.056
10:47:59.289 -> Acceleration in g's  X: 0.010, Y: -0.026, Z: 1.003, roll: -1.506, pitch: -0.558
10:47:59.323 -> Acceleration in g's  X: 0.009, Y: -0.015, Z: 1.004, roll: -0.836, pitch: -0.502
10:47:59.323 -> Acceleration in g's  X: 0.011, Y: -0.017, Z: 0.975, roll: -0.976, pitch: -0.631
10:47:59.358 -> Acceleration in g's  X: 0.018, Y: -0.028, Z: 0.989, roll: -1.640, pitch: -1.018
10:47:59.392 -> Acceleration in g's  X: 0.017, Y: -0.031, Z: 1.001, roll: -1.788, pitch: -0.950
10:47:59.427 -> Acceleration in g's  X: 0.004, Y: -0.031, Z: 1.007, roll: -1.778, pitch: -0.222
10:47:59.427 -> Acceleration in g's  X: 0.016, Y: -0.036, Z: 0.996, roll: -2.077, pitch: -0.898
10:47:59.461 -> Acceleration in g's  X: 0.021, Y: -0.042, Z: 0.979, roll: -2.455, pitch: -1.198
10:47:59.495 -> Acceleration in g's  X: 0.001, Y: -0.042, Z: 0.996, roll: -2.414, pitch: -0.056
10:47:59.529 -> Acceleration in g's  X: 0.007, Y: -0.034, Z: 1.006, roll: -1.946, pitch: -0.389
10:47:59.562 -> Acceleration in g's  X: 0.009, Y: -0.032, Z: 0.963, roll: -1.917, pitch: -0.523
10:47:59.562 -> Acceleration in g's  X: 0.000, Y: -0.026, Z: 0.963, roll: -1.569, pitch: 0.000
10:47:59.597 -> Acceleration in g's  X: 0.006, Y: -0.020, Z: 1.030, roll: -1.086, pitch: -0.326
10:47:59.631 -> Acceleration in g's  X: -0.001, Y: -0.019, Z: 1.027, roll: -1.035, pitch: 0.054
10:47:59.666 -> Acceleration in g's  X: 0.001, Y: -0.017, Z: 0.960, roll: -0.991, pitch: -0.058
10:47:59.666 -> Acceleration in g's  X: 0.001, Y: -0.021, Z: 1.002, roll: -1.228, pitch: -0.056
10:47:59.699 -> Acceleration in g's  X: 0.001, Y: -0.024, Z: 0.986, roll: -1.418, pitch: -0.057
10:47:59.733 -> Acceleration in g's  X: 0.001, Y: -0.024, Z: 0.967, roll: -1.447, pitch: -0.058
10:47:59.767 -> Acceleration in g's  X: 0.002, Y: -0.022, Z: 0.969, roll: -1.328, pitch: -0.115
10:47:59.767 -> Acceleration in g's  X: -0.005, Y: -0.030, Z: 0.992, roll: -1.748, pitch: 0.282
10:47:59.801 -> Acceleration in g's  X: -0.004, Y: -0.033, Z: 0.988, roll: -1.924, pitch: 0.226
10:47:59.834 -> Acceleration in g's  X: 0.011, Y: -0.035, Z: 0.957, roll: -2.104, pitch: -0.643
10:47:59.867 -> Acceleration in g's  X: 0.000, Y: -0.023, Z: 1.027, roll: -1.307, pitch: 0.000
10:47:59.867 -> Acceleration in g's  X: -0.001, Y: -0.022, Z: 1.027, roll: -1.252, pitch: 0.054
10:47:59.902 -> Acceleration in g's  X: 0.000, Y: -0.025, Z: 0.983, roll: -1.479, pitch: 0.000
10:47:59.936 -> Acceleration in g's  X: -0.001, Y: -0.022, Z: 1.006, roll: -1.279, pitch: 0.056
10:47:59.970 -> Acceleration in g's  X: -0.005, Y: -0.037, Z: 1.010, roll: -2.105, pitch: 0.277
10:47:59.970 -> Acceleration in g's  X: 0.017, Y: -0.033, Z: 0.949, roll: -2.003, pitch: -1.001
10:48:00.004 -> Acceleration in g's  X: 0.012, Y: -0.021, Z: 0.938, roll: -1.313, pitch: -0.716
10:48:00.039 -> Acceleration in g's  X: -0.002, Y: -0.038, Z: 0.966, roll: -2.258, pitch: 0.116
10:48:00.073 -> Acceleration in g's  X: -0.008, Y: -0.035, Z: 0.957, roll: -2.104, pitch: 0.467
10:48:00.073 -> Acceleration in g's  X: -0.017, Y: -0.026, Z: 1.002, roll: -1.507, pitch: 0.949
10:48:00.107 -> Acceleration in g's  X: -0.014, Y: -0.035, Z: 0.972, roll: -2.072, pitch: 0.806
10:48:00.141 -> Acceleration in g's  X: -0.008, Y: -0.038, Z: 1.008, roll: -2.164, pitch: 0.444
